borough,block,lot,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,Year
"MN", 1895,  78,109," 199   ","4000 ","03",09,"10025","E047",2310,16,026,"415 RIVERSIDE DRIVE         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","C5","02", 0," ","TRUSTEES OF COLUMBIA ",000002403,00000008200,00000000000,00000008200,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,005.00,00009,00009,0025.75,0093.33,0025.00,0078.00,"3","Y","5","1",00000093582,00000229563,00000079545,00000195128,1910,"E",0000,0000,"                                        ","                                   ",0003.41,06.02,1,1018950078,00000,"0199  ",0993465,0233363,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1895, 129,109," 199   ","4001 ","03",09,"10025","E047",2310,16,026,"614 WEST 113 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","H8","08", 0,"X","TRUSTEES OF COLUMBIA ",000001817,00000005910,00000005910,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,00000005910,"7",00001,005.00,00000,00001,0018.00,0100.92,0018.00,0069.00,"3","N","5","2",00000216900,00000353700,00000216900,00000353700,1920,"E",0000,0000,"                                        ","                                   ",0003.25,06.02,1,1018950129,00000,"0199  ",0993553,0233035,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1895, 163,109," 199   ","4000 ","03",09,"10025","E047",2310,16,026,"604 WEST 114 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","H8","08", 0,"X","TRUSTEES OF COLUMBIA ",000001514,00000003900,00000003900,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,00000003900,"7",00001,004.00,00000,00001,0015.00,0100.92,0015.00,0075.00,"2","N","5","2",00000180900,00000251100,00000180900,00000251100,1920,"E",2006,0000,"                                        ","                                   ",0002.58,06.02,1,1018950163,00000,"0199  ",0993762,0233218,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1895, 164,109," 199   ","4000 ","03",09,"10025","E047",2310,16,026,"608 WEST 114 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","C5","02", 0," ","TRUSTEES OF COLUMBIA ",000001413,00000003688,00000000000,00000003688,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,004.00,00009,00009,0014.00,0100.92,0014.00,0076.00,"3","N","5","2",00000040528,00000074028,00000036070,00000065885,1900,"E",1987,0000,"                                        ","                                   ",0002.61,06.02,1,1018950164,00000,"0199  ",0993736,0233232,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1895, 165,109," 199   ","4000 ","03",09,"10025","E047",2310,16,026,"612 WEST 114 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","H8","08", 0,"P","TRUSTEES OF COLUMBIA ",000001413,00000003688,00000003688,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,00000003688,"7",00001,004.00,00000,00001,0014.00,0100.92,0014.00,0075.00,"3","N","5","2",00000168750,00000234450,00000168750,00000234450,1920,"E",0000,0000,"                                        ","                                   ",0002.61,06.02,1,1018950165,00000,"0199  ",0993711,0233245,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  28,109," 205   ","2001 ","03",09,"10025","E047",1800,16,026,"604 WEST 115 STREET         ","R8       ","         ","         ","         ","C1-4","    ","      ","      ","     ","C1-4/R8                    ","                     ","N","D1","03", 0," ","TRUSTEES OF COLUMBIA ",000005046,00000026950,00000000000,00000026950,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,007.00,00028,00028,0050.00,0100.92,0050.00,0090.00,"2","N","5","2",00000184050,00000830700,00000169326,00000764244,1925," ",1987,0000,"                                        ","                                   ",0005.34,06.02,1,1018960028,00000,"0205  ",0993917,0233430,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  32,109," 205   ","2001 ","03",09,"10025","E047",1800,16,026,"608 WEST 115 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","D3","03", 0," ","TRUSTEES OF COLUMBIA ",000005046,00000030568,00000000000,00000030568,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,009.00,00038,00038,0050.00,0100.92,0050.00,0080.00,"2","N","5","2",00000315000,00001074600,00000220500,00000752220,1911," ",0000,0000,"                                        ","                                   ",0006.06,06.02,1,1018960032,00000,"0205  ",0993829,0233479,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  34,109," 205   ","2001 ","03",09,"10025","E047",1800,16,026,"612 WEST 115 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","W6","08", 0,"P","TRUSTEES OF COLUMBIA ",000005046,00000031890,00000031890,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,00000031890,"7",00001,008.00,00026,00028,0050.00,0100.92,0050.00,0084.00,"3","N","5","2",00000375750,00000838800,00000375750,00000838800,1906," ",0000,0000,"                                        ","                                   ",0006.32,06.02,1,1018960034,00000,"0205  ",0993785,0233503,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  51,109," 205   ","2000 ","03",09,"10025","E047",1800,16,026,"635 WEST 115 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","W6","08", 0,"P","TRUSTEES OF COLUMBIA ",000002523,00000005525,00000005525,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,00000005525,"7",00001,004.00,00000,00001,0025.00,0100.92,0025.00,0047.00,"2","N","5","2",00000107100,00000435600,00000107100,00000435600,1920,"E",0000,0000,"                                        ","                                   ",0002.19,06.02,1,1018960051,00000,"0205  ",0993717,0233721,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  53,109," 205   ","2000 ","03",09,"10025","E047",1800,16,026,"629 WEST 115 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","D3","03", 0," ","TRUSTEES OF COLUMBIA ",000005046,00000028224,00000000000,00000028224,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,008.00,00032,00032,0050.00,0100.92,0050.00,0081.00,"3","N","5","2",00000175500,00000974700,00000143910,00000799254,1909," ",1987,0000,"                                        ","                                   ",0005.59,06.02,1,1018960053,00000,"0205  ",0993775,0233689,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  56,109," 205   ","2000 ","03",09,"10025","E047",1800,16,026,"617 WEST 115 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","C4","02", 0," ","TRUSTEES OF COLUMBIA ",000002523,00000010270,00000010270,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,00000010270,"7",00001,006.00,00012,00012,0025.00,0100.92,0025.00,0082.00,"2","N","5","2",00000015300,00000343800,00000010795,00000242705,1910,"E",0000,0000,"                                        ","                                   ",0004.07,06.02,1,1018960056,00000,"0205  ",0993830,0233659,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  65,109," 205   ","2000 ","03",09,"10025","E047",1800,16,026,"2941 BROADWAY               ","R8       ","         ","         ","         ","C1-4","    ","      ","      ","     ","C1-4/R8                    ","                     ","N","D6","04", 0,"P","TRUSTEES OF COLUMBIA ",000012614,00000126478,00000008000,00000118478,00000000000,00000008000,00000000000,00000000000,00000000000,00000000000,"7",00001,012.00,00105,00107,0100.92,0125.00,0100.00,0112.00,"2","N","3","2",00000720000,00003365100,00000655200,00003062241,1912," ",0000,0000,"                                        ","                                   ",0010.03,06.02,1,1018960065,00000,"0205  ",0994029,0233550,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  74,109," 205   ","2000 ","03",09,"10027","E047",1800,16,026,"602 WEST 116 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","D3","03", 0," ","DTRUSTEES OF COLUMBIA",000007569,00000073800,00000000000,00000073800,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,012.00,00048,00048,0075.00,0100.92,0073.00,0080.00,"2","N","5","2",00000405000,00001349100,00000283500,00000944370,1908," ",1985,0000,"                                        ","                                   ",0009.75,06.02,1,1018960074,00000,"0205  ",0994012,0233679,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  77,109," 205   ","2000 ","03",09,"10027","E047",1800,16,026,"610 WEST 116 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","D3","03", 0," ","TRUSTEES OF COLUMBIA ",000005046,00000033486,00000000000,00000033486,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,010.00,00049,00049,0050.00,0100.92,0050.00,0084.00,"3","N","5","2",00000272250,00000963900,00000196020,00000694008,1908," ",1985,0000,"                                        ","                                   ",0006.64,06.02,1,1018960077,00000,"0205  ",0993957,0233709,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  79,109," 205   ","2000 ","03",09,"10027","E047",1800,16,026,"612 WEST 116 STREET         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","W6","08", 0,"X","TRUSTEES OF COLUMBIA ",000002523,00000012218,00000012218,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,00000012218,"7",00001,005.00,00000,00001,0025.00,0100.92,0025.00,0084.00,"3","N","5","2",00000123750,00000500400,00000123750,00000500400,1925,"E",0000,0000,"                                        ","                                   ",0004.84,06.02,1,1018960079,00000,"0205  ",0993925,0233727,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1896,  87,109," 205   ","2000 ","03",09,"10025","E047",1800,16,026,"435 RIVERSIDE DRIVE         ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","D3","03", 0," ","TRUSTEES OF COLUMBIA ",000005750,00000061819,00000000000,00000061819,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,012.00,00040,00040,0102.00,0103.00,0103.00,0093.00,"2","Y","3","2",00000360000,00001143450,00000321577,00001021365,1920,"E",1989,0000,"                                        ","                                   ",0010.75,06.02,1,1018960087,00000,"0205  ",0993742,0233843,"5c "," ","107N063 ","10703","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1961,   1,109," 201.01","1000 ","03",09,"10027","E047",1800,16,026,"1145 AMSTERDAM AVENUE       ","R8       ","         ","         ","         ","C1-4","    ","      ","      ","     ","C1-4/R8                    ","                     ","N","W6","08", 0,"P","TRUSTEES OF COLUMBIA ",000117824,00000710600,00000710600,00000000000,00000000000,00000000000,00000000000,00000000000,00000000000,00000710600,"7",00003,009.00,00000,00001,0261.83,0450.00,0070.00,0200.00,"0","N","3","5",00003870000,00052200000,00003870000,00052200000,1923," ",0000,0000,"                                        ","COLUMBIA UNIV / VARIOUS SITES      ",0006.03,06.02,1,1019610001,00000,"020101",0995355,0233245,"5c "," ","107N068 ","10707","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1961,  57,109," 201.01","1000 ","03",09,"10027","E047",1800,16,026,"74 MORNINGSIDE DRIVE        ","R8       ","         ","         ","         ","    ","    ","      ","      ","     ","R8                         ","                     ","N","D7","04", 0,"X","TRUSTEES OF COLUMBIA ",000025228,00000250000,00000010870,00000239130,00000010870,00000000000,00000000000,00000000000,00000000000,00000000000,"7",00001,023.00,00157,00158,0201.83,0125.00,0200.00,0050.00,"0","N","3","5",00000513000,00014797350,00000513000,00014797350,1980," ",0000,0000,"                                        ","                                   ",0009.91,06.02,1,1019610057,00000,"020101",0995615,0233375,"5c "," ","107N068 ","10707","     ",0000000000,"          ",1,"11v1  ",2011
"MN", 1962,   1,109," 207.01","1003 ","03",09,"10027","E047",1800,16,026,"1171 AMSTERDAM AVENUE       ","R8       ","         ","         ","         ","C1-4","    ","      ","      ","     ","C1-4/R8                    ","                     ","N","D7","04", 0,"P","TRUSTEES OF COLUMBIA ",000007483,00000034566,00000003903,00000030663,00000000000,00000003903,00000000000,00000000000,00000000000,00000000000,"7",00001,006.00,00042,00045,0074.83,0100.00,0073.00,0090.00,"2","N","3","2",00000155700,00001966050,00000098091,00000344609,1925,"E",1986,0000,"                                        ","                                   ",0004.62,06.02,1,1019620001,00000,"020701",0995412,0233711,"5c "," ","107N081 ","10707","     ",0000000000,"          ",1,"11v1  ",2011
